"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-02",,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-03",,,,,"0.18",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-05",,,,,"0.19","1.5","1",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-06",,,,,"0.00","0.0","1",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-07",,,,,"0.00","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-08",,,,,"0.00","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-09",,,,,"0.00","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-11",,,,,"0.72",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-15",,,,,"0.48","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-16",,,,,"0.29","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-17",,,,,"0.21","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-18",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-19",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-21",,,,,"0.27","2.8","3",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-22",,,,,"0.05","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-23",,,,,"0.00","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-25",,,,,"0.02","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-26",,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-27",,,,,"0.00","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-29",,,,,"0.53","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-03-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-01",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-03",,,,,"0.48","0.8","1",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-04",,,,,"0.08","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-05",,,,,"0.31","3.5","4",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-06",,,,,"0.00","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-07",,,,,"0.00","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-08",,,,,"0.89","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-09",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-11",,,,,"0.00","0.0","0",,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-12",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-13",,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-19",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-20",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-23",,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-24",,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-27",,,,,"0.24",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-04-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-02",,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-03",,,,,"0.30",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-04",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-05",,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-06",,,,,"0.24",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-07",,,,,"0.27",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-09",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-14",,,,,"0.18",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-22",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-23",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-24",,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-25",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-30",,,,,"0.38",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-05-31",,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-12",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-18",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-21",,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-23",,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-28",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-29",,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-06-30",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-02",,,,,"0.23",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-05",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-06",,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-14",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-19",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-24",,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-30",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-07-31",,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-01",,,,,"0.41",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-03",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-07",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-11",,,,,"1.50",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-13",,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-14",,,,,"0.43",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-17",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-22",,,,,"1.02",,,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
"US1MAES0002","BEVERLY 2.8 NW, MA US","42.5872","-70.8774","14.0","2016-08-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,,
